R,F,M,r_quartile,f_quartile,m_quartile,RFM_Score,customer_class
347,1,300.49,0,0,1,001,新客户
371,1,278.09,0,0,1,001,新客户
118,1,106.43,1,0,0,100,重要客户预警流失客户
129,1,67.54,1,0,0,100,重要客户预警流失客户
83,1,86.75,1,0,0,100,重要客户预警流失客户
98,1,58.13,1,0,0,100,重要客户预警流失客户
260,2,144.72,0,1,0,010,一般客户
142,1,56.04,1,0,0,100,重要客户预警流失客户
46,1,85.7,1,0,0,100,重要客户预警流失客户
252,1,182.91,0,0,0,000,流失客户
400,1,59.01,0,0,0,000,流失客户
401,1,40.01,0,0,0,000,流失客户
105,1,32.19,1,0,0,100,重要客户预警流失客户
187,1,36.09,1,0,0,100,重要客户预警流失客户
204,1,220.54,1,0,1,101,频次深耕客户
173,1,44.19,1,0,0,100,重要客户预警流失客户
197,2,180.36,1,1,0,110,高消费唤醒客户
98,1,69.9,1,0,0,100,重要客户预警流失客户
28,1,37.58,1,0,0,100,重要客户预警流失客户
220,1,785.21,0,0,1,001,新客户
223,2,118.72,0,1,0,010,一般客户
298,1,94.4,0,0,0,000,流失客户
28,1,754.16,1,0,1,101,频次深耕客户
237,1,37.6,0,0,0,000,流失客户
312,3,1707.75,0,1,1,011,消费潜力客户
139,1,148.59,1,0,0,100,重要客户预警流失客户
299,1,177.83,0,0,0,000,流失客户
292,1,62.01,0,0,0,000,流失客户
196,1,64.14,1,0,0,100,重要客户预警流失客户
375,1,50.09,0,0,0,000,流失客户
529,1,34.09,0,0,0,000,流失客户
439,1,139.29,0,0,0,000,流失客户
541,2,267.96,0,1,1,011,消费潜力客户
107,1,69.32,1,0,0,100,重要客户预警流失客户
275,1,123.41,0,0,0,000,流失客户
305,1,161.77,0,0,0,000,流失客户
42,1,52.85,1,0,0,100,重要客户预警流失客户
262,1,41.84,0,0,0,000,流失客户
36,1,63.91,1,0,0,100,重要客户预警流失客户
186,1,405.95,1,0,1,101,频次深耕客户
454,1,77.57,0,0,0,000,流失客户
398,1,755.57,0,0,1,001,新客户
350,1,148.15,0,0,0,000,流失客户
57,1,78.93,1,0,0,100,重要客户预警流失客户
114,2,408.44,1,1,1,111,重要价值客户
105,1,82.43,1,0,0,100,重要客户预警流失客户
66,1,161.72,1,0,0,100,重要客户预警流失客户
289,2,227.12,0,1,1,011,消费潜力客户
521,1,45.95,0,0,0,000,流失客户
336,1,297.62,0,0,1,001,新客户
272,1,28.77,0,0,0,000,流失客户
115,1,51.96,1,0,0,100,重要客户预警流失客户
449,1,66.1,0,0,0,000,流失客户
143,1,1963.14,1,0,1,101,频次深耕客户
124,2,157.85,1,1,0,110,高消费唤醒客户
118,1,45.13,1,0,0,100,重要客户预警流失客户
277,2,102.4,0,1,0,010,一般客户
445,1,35.82,0,0,0,000,流失客户
377,1,29.1,0,0,0,000,流失客户
460,1,275.56,0,0,1,001,新客户
288,1,58.01,0,0,0,000,流失客户
354,1,148.06,0,0,0,000,流失客户
395,1,37.72,0,0,0,000,流失客户
456,1,155.26,0,0,0,000,流失客户
255,1,157.3,0,0,0,000,流失客户
66,1,52.57,1,0,0,100,重要客户预警流失客户
389,1,48.71,0,0,0,000,流失客户
95,1,82.92,1,0,0,100,重要客户预警流失客户
380,1,41.84,0,0,0,000,流失客户
474,1,136.6,0,0,0,000,流失客户
429,1,203.63,0,0,1,001,新客户
517,1,115.45,0,0,0,000,流失客户
132,1,53.22,1,0,0,100,重要客户预警流失客户
6,1,88.71,1,0,0,100,重要客户预警流失客户
203,1,54.0,1,0,0,100,重要客户预警流失客户
82,1,198.79,1,0,0,100,重要客户预警流失客户
415,1,49.09,0,0,0,000,流失客户
212,1,2096.14,1,0,1,101,频次深耕客户
253,2,121.08,0,1,0,010,一般客户
266,1,51.59,0,0,0,000,流失客户
250,1,21.48,0,0,0,000,流失客户
413,1,241.76,0,0,1,001,新客户
193,1,209.21,1,0,1,101,频次深耕客户
309,1,81.82,0,0,0,000,流失客户
260,1,94.3,0,0,0,000,流失客户
354,1,147.74,0,0,0,000,流失客户
131,2,221.98,1,1,1,111,重要价值客户
517,4,2257.6,0,1,1,011,消费潜力客户
178,1,55.53,1,0,0,100,重要客户预警流失客户
464,1,155.15,0,0,0,000,流失客户
535,2,321.6,0,1,1,011,消费潜力客户
315,1,216.15,0,0,1,001,新客户
193,1,70.83,1,0,0,100,重要客户预警流失客户
55,1,162.57,1,0,0,100,重要客户预警流失客户
257,1,69.24,0,0,0,000,流失客户
67,1,64.44,1,0,0,100,重要客户预警流失客户
19,1,354.24,1,0,1,101,频次深耕客户
198,2,164.18,1,1,0,110,高消费唤醒客户
260,1,99.0,0,0,0,000,流失客户
178,1,35.69,1,0,0,100,重要客户预警流失客户
298,2,414.2,0,1,1,011,消费潜力客户
179,1,210.29,1,0,1,101,频次深耕客户
286,1,169.53,0,0,0,000,流失客户
172,1,222.89,1,0,1,101,频次深耕客户
232,1,34.05,0,0,0,000,流失客户
171,1,73.78,1,0,0,100,重要客户预警流失客户
325,2,152.48000000000002,0,1,0,010,一般客户
445,1,45.1,0,0,0,000,流失客户
60,1,158.07,1,0,0,100,重要客户预警流失客户
435,4,71.14,0,1,0,010,一般客户
100,1,138.85,1,0,0,100,重要客户预警流失客户
524,1,30.86,0,0,0,000,流失客户
504,1,253.13,0,0,1,001,新客户
56,1,44.74,1,0,0,100,重要客户预警流失客户
246,2,995.04,0,1,1,011,消费潜力客户
260,1,271.31,0,0,1,001,新客户
258,4,2153.44,0,1,1,011,消费潜力客户
494,1,63.91,0,0,0,000,流失客户
80,1,171.32,1,0,0,100,重要客户预警流失客户
26,1,151.54,1,0,0,100,重要客户预警流失客户
301,1,181.92,0,0,0,000,流失客户
68,2,238.4,1,1,1,111,重要价值客户
289,1,207.65,0,0,1,001,新客户
92,1,518.59,1,0,1,101,频次深耕客户
138,1,148.79,1,0,0,100,重要客户预警流失客户
533,1,417.0,0,0,1,001,新客户
201,1,23.6,1,0,0,100,重要客户预警流失客户
330,1,34.0,0,0,0,000,流失客户
534,1,102.69,0,0,0,000,流失客户
246,1,131.57,0,0,0,000,流失客户
422,1,111.19,0,0,0,000,流失客户
166,1,84.76,1,0,0,100,重要客户预警流失客户
383,1,94.21,0,0,0,000,流失客户
23,1,47.62,1,0,0,100,重要客户预警流失客户
104,1,54.9,1,0,0,100,重要客户预警流失客户
84,2,608.44,1,1,1,111,重要价值客户
3,1,17.39,1,0,0,100,重要客户预警流失客户
122,1,38.95,1,0,0,100,重要客户预警流失客户
152,2,398.08,1,1,1,111,重要价值客户
287,1,168.94,0,0,0,000,流失客户
223,2,65.53,0,1,0,010,一般客户
200,2,318.56,1,1,1,111,重要价值客户
512,1,192.56,0,0,0,000,流失客户
451,1,361.45,0,0,1,001,新客户
45,1,101.7,1,0,0,100,重要客户预警流失客户
461,1,156.09,0,0,0,000,流失客户
258,1,94.21,0,0,0,000,流失客户
300,2,274.94,0,1,1,011,消费潜力客户
476,1,30.09,0,0,0,000,流失客户
85,1,38.35,1,0,0,100,重要客户预警流失客户
115,1,211.87,1,0,1,101,频次深耕客户
185,1,260.42,1,0,1,101,频次深耕客户
114,1,86.31,1,0,0,100,重要客户预警流失客户
148,1,113.04,1,0,0,100,重要客户预警流失客户
586,5,1112.75,0,1,1,011,消费潜力客户
292,1,50.98,0,0,0,000,流失客户
267,1,50.0,0,0,0,000,流失客户
387,3,103.87,0,1,0,010,一般客户
147,1,75.01,1,0,0,100,重要客户预警流失客户
10,2,522.54,1,1,1,111,重要价值客户
403,1,71.14,0,0,0,000,流失客户
186,1,121.49,1,0,0,100,重要客户预警流失客户
432,3,247.98,0,1,1,011,消费潜力客户
219,1,161.54,0,0,0,000,流失客户
14,1,70.63,1,0,0,100,重要客户预警流失客户
252,1,82.73,0,0,0,000,流失客户
20,1,126.85,1,0,0,100,重要客户预警流失客户
11,1,19.59,1,0,0,100,重要客户预警流失客户
181,2,310.02,1,1,1,111,重要价值客户
24,2,443.58,1,1,1,111,重要价值客户
165,1,41.29,1,0,0,100,重要客户预警流失客户
333,1,69.73,0,0,0,000,流失客户
386,1,168.3,0,0,0,000,流失客户
113,1,185.06,1,0,0,100,重要客户预警流失客户
60,1,225.56,1,0,1,101,频次深耕客户
321,1,206.84,0,0,1,001,新客户
395,1,125.85,0,0,0,000,流失客户
536,4,524.1999999999999,0,1,1,011,消费潜力客户
41,1,159.13,1,0,0,100,重要客户预警流失客户
41,1,103.5,1,0,0,100,重要客户预警流失客户
541,1,76.05,0,0,0,000,流失客户
277,1,39.09,0,0,0,000,流失客户
106,2,407.72,1,1,1,111,重要价值客户
170,1,39.71,1,0,0,100,重要客户预警流失客户
74,1,87.57,1,0,0,100,重要客户预警流失客户
252,1,79.1,0,0,0,000,流失客户
119,1,25.96,1,0,0,100,重要客户预警流失客户
275,1,155.73,0,0,0,000,流失客户
470,1,32.68,0,0,0,000,流失客户
406,2,70.61,0,1,0,010,一般客户
63,1,19.69,1,0,0,100,重要客户预警流失客户
100,1,225.45,1,0,1,101,频次深耕客户
470,1,224.95,0,0,1,001,新客户
441,1,142.01,0,0,0,000,流失客户
77,2,574.0,1,1,1,111,重要价值客户
244,1,52.59,0,0,0,000,流失客户
169,2,105.76,1,1,0,110,高消费唤醒客户
263,1,185.94,0,0,0,000,流失客户
49,1,343.12,1,0,1,101,频次深耕客户
263,1,162.55,0,0,0,000,流失客户
1,1,207.6,1,0,1,101,频次深耕客户
268,1,34.69,0,0,0,000,流失客户
275,1,74.38,0,0,0,000,流失客户
48,1,22.19,1,0,0,100,重要客户预警流失客户
99,1,68.13,1,0,0,100,重要客户预警流失客户
245,1,122.4,0,0,0,000,流失客户
405,1,52.68,0,0,0,000,流失客户
6,1,56.37,1,0,0,100,重要客户预警流失客户
480,1,218.93,0,0,1,001,新客户
261,1,407.19,0,0,1,001,新客户
151,1,82.44,1,0,0,100,重要客户预警流失客户
235,1,196.01,0,0,0,000,流失客户
283,1,91.16,0,0,0,000,流失客户
182,1,227.3,1,0,1,101,频次深耕客户
147,1,2153.35,1,0,1,101,频次深耕客户
258,1,298.05,0,0,1,001,新客户
384,2,224.04,0,1,1,011,消费潜力客户
253,1,29.6,0,0,0,000,流失客户
580,1,22.72,0,0,0,000,流失客户
371,2,353.64,0,1,1,011,消费潜力客户
462,1,55.0,0,0,0,000,流失客户
33,1,216.62,1,0,1,101,频次深耕客户
479,1,109.41,0,0,0,000,流失客户
500,1,28.86,0,0,0,000,流失客户
583,1,147.55,0,0,0,000,流失客户
43,1,270.93,1,0,1,101,频次深耕客户
207,1,96.22,1,0,0,100,重要客户预警流失客户
347,2,24.75,0,1,0,010,一般客户
78,1,43.41,1,0,0,100,重要客户预警流失客户
237,2,505.68,0,1,1,011,消费潜力客户
103,1,133.39,1,0,0,100,重要客户预警流失客户
40,1,74.51,1,0,0,100,重要客户预警流失客户
330,1,105.06,0,0,0,000,流失客户
10,1,89.63,1,0,0,100,重要客户预警流失客户
174,2,418.48,1,1,1,111,重要价值客户
520,1,33.71,0,0,0,000,流失客户
358,1,148.15,0,0,0,000,流失客户
271,1,65.05,0,0,0,000,流失客户
253,1,162.55,0,0,0,000,流失客户
206,1,53.27,1,0,0,100,重要客户预警流失客户
579,2,144.36,0,1,0,010,一般客户
191,1,130.26,1,0,0,100,重要客户预警流失客户
379,1,129.11,0,0,0,000,流失客户
396,1,216.83,0,0,1,001,新客户
102,2,186.36,1,1,0,110,高消费唤醒客户
150,2,363.46,1,1,1,111,重要价值客户
449,1,60.85,0,0,0,000,流失客户
404,1,69.74,0,0,0,000,流失客户
421,1,61.8,0,0,0,000,流失客户
354,1,61.5,0,0,0,000,流失客户
418,4,76.08,0,1,0,010,一般客户
334,1,921.05,0,0,1,001,新客户
264,1,162.25,0,0,0,000,流失客户
155,1,314.21,1,0,1,101,频次深耕客户
219,2,344.08,0,1,1,011,消费潜力客户
127,1,17.29,1,0,0,100,重要客户预警流失客户
269,1,100.25,0,0,0,000,流失客户
142,1,45.22,1,0,0,100,重要客户预警流失客户
122,1,217.92,1,0,1,101,频次深耕客户
371,1,13.78,0,0,0,000,流失客户
257,1,67.68,0,0,0,000,流失客户
91,1,167.86,1,0,0,100,重要客户预警流失客户
108,1,102.47,1,0,0,100,重要客户预警流失客户
315,1,44.38,0,0,0,000,流失客户
65,1,98.35,1,0,0,100,重要客户预警流失客户
218,1,397.31,1,0,1,101,频次深耕客户
572,1,149.95,0,0,0,000,流失客户
225,1,75.07,0,0,0,000,流失客户
124,2,152.14,1,1,0,110,高消费唤醒客户
338,1,182.76,0,0,0,000,流失客户
194,1,109.86,1,0,0,100,重要客户预警流失客户
149,1,33.12,1,0,0,100,重要客户预警流失客户
102,1,97.57,1,0,0,100,重要客户预警流失客户
23,1,549.7,1,0,1,101,频次深耕客户
520,1,3024.08,0,0,1,001,新客户
491,1,798.68,0,0,1,001,新客户
22,1,97.78,1,0,0,100,重要客户预警流失客户
185,1,167.39,1,0,0,100,重要客户预警流失客户
165,1,89.07,1,0,0,100,重要客户预警流失客户
422,1,102.03,0,0,0,000,流失客户
225,1,109.59,0,0,0,000,流失客户
149,1,35.93,1,0,0,100,重要客户预警流失客户
410,1,130.01,0,0,0,000,流失客户
273,4,896.88,0,1,1,011,消费潜力客户
487,1,144.58,0,0,0,000,流失客户
417,4,158.13,0,1,0,010,一般客户
422,1,227.27,0,0,1,001,新客户
276,4,3727.2,0,1,1,011,消费潜力客户
488,1,109.3,0,0,0,000,流失客户
12,2,153.24,1,1,0,110,高消费唤醒客户
464,1,87.64,0,0,0,000,流失客户
338,1,147.34,0,0,0,000,流失客户
295,1,120.9,0,0,0,000,流失客户
124,1,187.08,1,0,0,100,重要客户预警流失客户
278,1,35.84,0,0,0,000,流失客户
270,3,1432.21,0,1,1,011,消费潜力客户
22,1,151.05,1,0,0,100,重要客户预警流失客户
520,1,603.03,0,0,1,001,新客户
22,1,48.3,1,0,0,100,重要客户预警流失客户
112,2,99.60000000000001,1,1,0,110,高消费唤醒客户
124,1,113.2,1,0,0,100,重要客户预警流失客户
16,1,120.53,1,0,0,100,重要客户预警流失客户
231,1,91.18,0,0,0,000,流失客户
191,1,124.62,1,0,0,100,重要客户预警流失客户
248,1,701.13,0,0,1,001,新客户
112,1,69.9,1,0,0,100,重要客户预警流失客户
222,1,175.82,0,0,0,000,流失客户
80,1,77.1,1,0,0,100,重要客户预警流失客户
277,1,105.83,0,0,0,000,流失客户
231,1,88.64,0,0,0,000,流失客户
126,1,93.64,1,0,0,100,重要客户预警流失客户
63,1,94.77,1,0,0,100,重要客户预警流失客户
116,1,890.59,1,0,1,101,频次深耕客户
372,2,336.96,0,1,1,011,消费潜力客户
268,1,135.08,0,0,0,000,流失客户
54,1,67.25,1,0,0,100,重要客户预警流失客户
160,1,74.99,1,0,0,100,重要客户预警流失客户
148,1,67.36,1,0,0,100,重要客户预警流失客户
171,2,326.0,1,1,1,111,重要价值客户
296,1,398.01,0,0,1,001,新客户
226,1,48.9,0,0,0,000,流失客户
245,1,216.62,0,0,1,001,新客户
135,1,102.61,1,0,0,100,重要客户预警流失客户
226,1,147.15,0,0,0,000,流失客户
379,1,30.49,0,0,0,000,流失客户
225,1,144.01,0,0,0,000,流失客户
290,1,149.69,0,0,0,000,流失客户
107,1,53.22,1,0,0,100,重要客户预警流失客户
65,2,98.24,1,1,0,110,高消费唤醒客户
110,2,503.88,1,1,1,111,重要价值客户
116,2,84.64999999999999,1,1,0,110,高消费唤醒客户
514,1,45.05,0,0,0,000,流失客户
310,1,56.78,0,0,0,000,流失客户
195,1,244.15,1,0,1,101,频次深耕客户
75,1,107.54,1,0,0,100,重要客户预警流失客户
276,1,82.73,0,0,0,000,流失客户
146,1,64.94,1,0,0,100,重要客户预警流失客户
382,1,164.26,0,0,0,000,流失客户
118,1,55.13,1,0,0,100,重要客户预警流失客户
155,1,106.15,1,0,0,100,重要客户预警流失客户
87,1,65.13,1,0,0,100,重要客户预警流失客户
27,1,31.33,1,0,0,100,重要客户预警流失客户
389,1,148.06,0,0,0,000,流失客户
38,1,27.3,1,0,0,100,重要客户预警流失客户
278,1,185.86,0,0,0,000,流失客户
187,1,60.11,1,0,0,100,重要客户预警流失客户
399,1,133.35,0,0,0,000,流失客户
200,1,89.28,1,0,0,100,重要客户预警流失客户
210,1,31.84,1,0,0,100,重要客户预警流失客户
206,1,55.62,1,0,0,100,重要客户预警流失客户
350,2,257.52,0,1,1,011,消费潜力客户
447,1,147.35,0,0,0,000,流失客户
113,1,48.22,1,0,0,100,重要客户预警流失客户
148,2,70.27,1,1,0,110,高消费唤醒客户
170,1,371.32,1,0,1,101,频次深耕客户
267,1,52.17,0,0,0,000,流失客户
572,1,328.91,0,0,1,001,新客户
255,2,274.14,0,1,1,011,消费潜力客户
483,2,464.36,0,1,1,011,消费潜力客户
35,1,42.44,1,0,0,100,重要客户预警流失客户
420,1,75.08,0,0,0,000,流失客户
42,1,106.22,1,0,0,100,重要客户预警流失客户
268,2,416.36,0,1,1,011,消费潜力客户
255,1,85.14,0,0,0,000,流失客户
332,1,75.65,0,0,0,000,流失客户
203,1,35.09,1,0,0,100,重要客户预警流失客户
96,1,644.34,1,0,1,101,频次深耕客户
269,1,163.08,0,0,0,000,流失客户
168,1,124.99,1,0,0,100,重要客户预警流失客户
577,1,142.0,0,0,0,000,流失客户
231,1,40.0,0,0,0,000,流失客户
428,1,87.64,0,0,0,000,流失客户
202,1,689.43,1,0,1,101,频次深耕客户
68,1,93.6,1,0,0,100,重要客户预警流失客户
227,2,196.44,0,1,0,010,一般客户
285,1,38.68,0,0,0,000,流失客户
230,1,36.75,0,0,0,000,流失客户
110,1,138.81,1,0,0,100,重要客户预警流失客户
410,1,148.06,0,0,0,000,流失客户
490,1,74.61,0,0,0,000,流失客户
239,1,99.34,0,0,0,000,流失客户
126,15,25051.89,1,1,1,111,重要价值客户
205,1,56.01,1,0,0,100,重要客户预警流失客户
22,1,78.55,1,0,0,100,重要客户预警流失客户
199,1,305.31,1,0,1,101,频次深耕客户
122,1,98.51,1,0,0,100,重要客户预警流失客户
268,1,96.02,0,0,0,000,流失客户
125,1,244.48,1,0,1,101,频次深耕客户
556,1,245.68,0,0,1,001,新客户
159,1,37.38,1,0,0,100,重要客户预警流失客户
269,3,255.24,0,1,1,011,消费潜力客户
216,1,236.65,1,0,1,101,频次深耕客户
42,1,148.0,1,0,0,100,重要客户预警流失客户
433,1,57.68,0,0,0,000,流失客户
288,1,295.63,0,0,1,001,新客户
309,1,167.51,0,0,0,000,流失客户
117,1,99.9,1,0,0,100,重要客户预警流失客户
108,1,32.72,1,0,0,100,重要客户预警流失客户
323,2,123.0,0,1,0,010,一般客户
56,1,97.86,1,0,0,100,重要客户预警流失客户
164,1,47.43,1,0,0,100,重要客户预警流失客户
157,1,36.22,1,0,0,100,重要客户预警流失客户
12,1,86.37,1,0,0,100,重要客户预警流失客户
27,1,48.59,1,0,0,100,重要客户预警流失客户
260,1,106.78,0,0,0,000,流失客户
55,1,52.58,1,0,0,100,重要客户预警流失客户
406,1,70.74,0,0,0,000,流失客户
43,1,133.84,1,0,0,100,重要客户预警流失客户
132,1,144.31,1,0,0,100,重要客户预警流失客户
457,1,27.38,0,0,0,000,流失客户
15,1,82.57,1,0,0,100,重要客户预警流失客户
164,1,29.29,1,0,0,100,重要客户预警流失客户
132,1,58.03,1,0,0,100,重要客户预警流失客户
268,2,99.7,0,1,0,010,一般客户
161,1,271.94,1,0,1,101,频次深耕客户
10,1,65.35,1,0,0,100,重要客户预警流失客户
389,1,56.85,0,0,0,000,流失客户
114,1,157.45,1,0,0,100,重要客户预警流失客户
160,1,141.73,1,0,0,100,重要客户预警流失客户
580,1,152.09,0,0,0,000,流失客户
17,1,68.05,1,0,0,100,重要客户预警流失客户
305,1,127.43,0,0,0,000,流失客户
80,1,204.17,1,0,1,101,频次深耕客户
9,1,48.28,1,0,0,100,重要客户预警流失客户
80,1,124.7,1,0,0,100,重要客户预警流失客户
170,1,24.69,1,0,0,100,重要客户预警流失客户
440,2,146.72,0,1,0,010,一般客户
366,1,83.5,0,0,0,000,流失客户
176,1,74.89,1,0,0,100,重要客户预警流失客户
6,1,193.84,1,0,0,100,重要客户预警流失客户
97,2,124.24,1,1,0,110,高消费唤醒客户
275,1,66.67,0,0,0,000,流失客户
195,1,185.84,1,0,0,100,重要客户预警流失客户
384,3,1542.96,0,1,1,011,消费潜力客户
425,1,89.27,0,0,0,000,流失客户
135,1,104.62,1,0,0,100,重要客户预警流失客户
325,1,217.78,0,0,1,001,新客户
253,1,122.98,0,0,0,000,流失客户
25,1,125.02,1,0,0,100,重要客户预警流失客户
16,1,64.2,1,0,0,100,重要客户预警流失客户
159,1,207.43,1,0,1,101,频次深耕客户
216,1,65.1,1,0,0,100,重要客户预警流失客户
182,2,220.36,1,1,1,111,重要价值客户
268,1,64.3,0,0,0,000,流失客户
88,1,28.89,1,0,0,100,重要客户预警流失客户
13,2,492.99,1,1,1,111,重要价值客户
471,1,33.0,0,0,0,000,流失客户
87,1,762.61,1,0,1,101,频次深耕客户
385,2,85.92,0,1,0,010,一般客户
201,1,106.87,1,0,0,100,重要客户预警流失客户
39,1,53.07,1,0,0,100,重要客户预警流失客户
281,3,247.23,0,1,1,011,消费潜力客户
313,1,93.79,0,0,0,000,流失客户
220,6,903.5999999999999,0,1,1,011,消费潜力客户
20,1,455.71,1,0,1,101,频次深耕客户
165,1,306.03,1,0,1,101,频次深耕客户
219,1,61.75,0,0,0,000,流失客户
351,1,351.01,0,0,1,001,新客户
188,1,162.55,1,0,0,100,重要客户预警流失客户
26,1,189.19,1,0,0,100,重要客户预警流失客户
410,1,65.79,0,0,0,000,流失客户
259,1,77.64,0,0,0,000,流失客户
164,1,237.08,1,0,1,101,频次深耕客户
480,1,142.2,0,0,0,000,流失客户
